지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
192,2016-09-21,18,11.1,517,23.9,1315,,,,,,,6.3,20,1018,3.1,70,1028,1,827,11.5,41,1319,68.4,13.6,1016.8,1022,1043,1018.9,1552,1020.4,12.2,6.8,1100,1.81,10.14,,,,,,,,20.2,9.3,,,,,,,,,,2.1,2.9,,
192,2016-09-22,19,15.6,2344,23.7,1258,,,,,,,4.2,320,1204,2,320,1205,.7,583,14.2,52,1254,75,16.2,1014.6,1019.9,1,1016.7,1510,1018.2,12.2,.7,1200,1.48,5.46,,,,,,,,20.5,13.6,,,,,,,,,,1.3,1.9,,
192,2016-09-23,19.8,13.5,554,27.2,1435,,,,,,,6.7,160,1703,3,140,1401,.8,723,14.4,34,1530,74.1,16.5,1013.8,1019,636,1014.7,1456,1017.3,12.1,8.5,1200,1.9,12.81,,,,,,,,22.9,11.6,,,,,,,,,,2.4,3.5,,
192,2016-09-24,20.5,15,628,28.8,1447,,,,,,,4.9,90,1231,2.8,110,1256,.7,604,14.7,32,1406,73.3,16.8,1012.9,1018.2,734,1014.6,1454,1016.4,12.1,10.3,1100,1.89,13.01,,,,,,,,23.7,12.8,,,,,,,,,,2.4,3.4,,
192,2016-09-25,20.9,15.3,627,27.6,1357,,,,,,,4.6,110,1211,2.3,140,1319,.6,556,16,42,1520,75.8,18.2,1013.2,1018.3,1058,1015.2,1505,1016.8,12,4.4,1100,1.49,9.05,,,,,,,,22.8,13.8,,,,,,,,,,1.8,2.5,,
192,2016-09-26,21.7,18.1,212,25.9,1359,,1.3,1532,2.3,1510,3.8,4.1,320,1104,2.2,320,1113,.5,475,18.3,58,1317,82.4,21.2,1013.1,1018,918,1015.2,1412,1016.6,12,.2,1200,.76,4.17,,,,,,,,22.9,17.1,,,,,,,,,,1,1.4,3.8,
192,2016-09-27,24.1,20.6,623,29.5,1448,,,,,,,4.4,180,2047,2.3,110,1324,.8,684,20.6,60,1511,82,24.4,1011.9,1017.1,1001,1013.4,1634,1015.4,12,2.3,1300,1.19,7.14,,,,,,,,25.7,20.5,,,,,,,,,,1.4,2,0,
192,2016-09-28,22,19.9,2013,24.5,1053,,2.1,1302,5.6,1254,16.7,4.3,70,1549,1.9,70,1558,.5,433,20.2,79,1102,90,23.8,1010.5,1015.2,5,1013.1,1448,1014,11.9,.3,1000,.39,1.82,,,,,,,,23.3,19.7,,,,,,,,,,.5,.8,19.7,
192,2016-09-29,18.7,16.4,2339,20.4,111,,.5,400,1.1,318,4,5.3,20,1134,2.8,20,1128,.8,710,16.3,79,1616,86.4,18.6,1013.5,1018.9,2130,1014.1,26,1017,11.9,0,1100,.38,1.83,,,,,,,,20.6,15.9,,,,,,,,,,.6,.9,8.2,
192,2016-09-30,17,15.8,605,18.6,1611,,2.8,1148,12,1126,30.7,3.4,50,925,1.7,70,1609,.7,575,15,82,154,88.5,17.1,1012.8,1018.4,1,1014,1607,1016.4,11.9,0,1400,.39,2.22,,,,,,,,19.2,15.6,,,,,,,,,,.6,.8,23.8,
192,2016-10-01,19.2,16.3,551,22.4,1347,,.2,,.3,1,.5,2.9,20,1015,1.8,110,954,.5,450,16.8,71,1355,86.6,19.1,1014.6,1019.4,1034,1016.8,4,1018.2,11.8,.1,1000,.76,4.14,,,,,,,,20.7,15.8,,,,,,,,,,.9,1.2,.7,
192,2016-10-02,21.4,19.1,221,25.1,1322,,.4,107,.5,53,.5,3.6,320,1412,1.8,290,1338,.5,391,18.9,67,1323,86.4,21.9,1012.1,1019.1,144,1012,2356,1015.6,11.8,.6,1300,1.23,5.4,,,,,,,,22.9,18.8,,,,,,,,,,1.2,1.7,0,
192,2016-10-03,23.6,20.1,637,28,1336,,,,,,,7.6,270,1025,3.5,270,1029,.7,611,20.4,64,1200,83.6,24,1007,1013.3,2318,1008.7,1529,1010.4,11.8,3.3,1000,1.22,6.38,,,,,,,,24.8,18.1,,,,,,,,,,1.3,1.9,,
192,2016-10-04,21.8,16,646,28.4,1324,,1.3,2339,1.8,2258,1.9,8,90,1453,3.8,90,1444,1.3,1135,15.9,46,1449,72.1,18.1,1011.2,1016.4,912,1013.1,107,1014.7,11.7,7.4,1100,1.77,10.27,,,,,,,,23,13.5,,,,,,,,,,2.3,3.3,77.3,
192,2016-10-05,20,16,2354,27.8,1504,,5.2,801,23.1,800,82.2,15.7,340,933,7.9,360,926,2.2,1891,16.4,51,1508,81.4,18.7,1004,1016.1,2353,994.1,921,1007.5,11.7,3.9,1200,1.64,7.05,,,,,,,,21.5,13.9,,,,,,,,,,1.6,2.3,6.8,
192,2016-10-06,18.9,13,635,27.4,1344,,,,,,,5.3,20,1224,2.9,90,1250,.7,598,11.5,22,1305,68.5,13.8,1016.4,1022.9,2244,1016,1,1019.9,11.7,10.5,1200,1.89,12.85,,,,,,,,21.1,10.6,,,,,,,,,,2.5,3.6,,
192,2016-10-07,18.3,14,325,22.6,1026,,.7,2326,1,2307,1.6,4.9,90,959,2.7,70,1008,.7,646,14.5,52,1035,79.9,16.6,1017,1023.6,845,1016.5,2400,1020.5,11.6,1.7,1000,.85,4.71,,,,,,,,20,12.5,,,,,,,,,,1,1.4,21.5,
192,2016-10-08,17.2,14.1,2307,19.6,1552,,2.3,520,7.4,432,26.8,6.8,320,2208,3,360,2147,.6,525,14.5,51,2345,85.6,16.9,1008.3,1016.5,1,1009.6,1527,1011.8,11.6,0,1100,.43,2.17,,,,,,,,18.8,10.4,,,,,,,,,,1.1,1.5,6.9,
192,2016-10-09,14,8.5,2230,20.8,1535,,,,,,,7.8,340,446,3.9,360,824,1.6,1360,3.1,16,1338,52.8,7.9,1014,1020.6,2258,1012.7,1,1017.6,11.5,10.6,1200,1.93,13.26,,,,,,,,16.8,6.8,,,,,,,,,,2.6,3.8,,
192,2016-10-10,14.4,8.1,30,20.4,1253,,,,,,,5.6,90,1307,3.4,110,1222,.8,653,8.4,39,1035,69.9,11.1,1016.7,1021.8,925,1018.3,1407,1020.3,11.5,5,1100,1.76,9,,,,,,,,16.8,6.7,,,,,,,,,,1.7,2.4,,
192,2016-10-11,14.3,11.2,2341,19.6,1312,,,,,,,4.4,90,1200,2.3,90,1201,.4,369,10.2,48,1506,78.4,12.5,1016.4,1021.6,811,1017.8,1502,1020,11.5,.8,1200,.85,4.82,,,,,,,,16.4,8.7,,,,,,,,,,.9,1.3,,
192,2016-10-12,15.6,9.2,610,23.9,1428,,,,,,,5.6,90,1101,2.9,70,1107,.7,606,9.2,30,1419,69.9,11.7,1017.7,1022.9,914,1019.2,1524,1021.3,11.4,8.2,1200,1.77,10.61,,,,,,,,18,6.7,,,,,,,,,,1.9,2.7,,
192,2016-10-13,15.2,11.6,2337,19.7,1359,,,,,,,3,320,1155,1.4,290,1154,.3,272,11.3,58,1233,79.1,13.4,1019.4,1024.4,2242,1021.6,1457,1023,11.4,.3,1100,1.03,5.2,,,,,,,,17.1,9.5,,,,,,,,,,1,1.4,,
192,2016-10-14,14.8,8.1,639,23.9,1548,,,,,,,4.9,110,1254,2.8,110,1256,.5,434,8.7,27,1506,72.1,11.3,1021.4,1026.8,2231,1023.3,1445,1025,11.4,10,1200,1.65,10.73,,,,,,,,17.5,5.5,,,,,,,,,,1.8,2.6,,
192,2016-10-15,15.4,8.1,612,23.4,1344,,,,,,,5.3,90,1307,2.6,70,1353,.5,464,10.5,36,1318,75.9,12.8,1021.8,1027.6,832,1023.3,1722,1025.4,11.3,8.3,1100,1.44,8.75,,,,,,,,16.8,5.8,,,,,,,,,,1.5,2.1,2,
192,2016-10-16,14.9,12,218,16.3,1252,,1.9,1546,6.7,1955,41.7,3.6,360,1733,1.4,90,737,.4,366,13.3,87,941,90.8,15.3,1016.5,1024.8,1,1017.1,2345,1020.1,11.3,0,1000,.32,1.49,,,,,,,,16,9.7,,,,,,,,,,.5,.7,39.7,
192,2016-10-17,18,14.1,245,24.8,1529,,,,,,,3.4,250,1336,1.9,270,1503,.6,543,15,55,1535,84.3,17.1,1013.3,1018.8,2354,1015.1,1443,1016.8,11.2,4.6,1300,1.59,8.56,,,,,,,,20.3,12.5,,,,,,,,,,1.5,2.1,,
192,2016-10-18,16.7,11.7,609,22.4,1434,,,,,,,4.4,90,1316,2.4,110,1445,.6,548,12.7,54,1435,78.6,14.7,1016.1,1021.4,937,1018.2,1732,1019.7,11.2,4.2,1400,1.1,7.13,,,,,,,,18.6,9.1,,,,,,,,,,1.3,1.8,,
192,2016-10-19,16.7,11.7,503,23.8,1422,,,,,,,3.3,140,1248,2,110,1251,.4,371,12.7,47,1415,79.6,14.7,1014.5,1020.3,14,1015.8,1631,1018.1,11.2,8,1200,1.47,8.75,,,,,,,,18.8,9.5,,,,,,,,,,1.4,2,,
192,2016-10-20,16.2,10,637,22.2,1310,,,,,,,4.3,70,1234,2,70,1218,.6,504,12,48,1221,78.1,14.1,1015.5,1020.9,2243,1017.9,1331,1019.1,11.2,3.3,1100,1.44,6.61,,,,,,,,17,8,,,,,,,,,,1.2,1.8,0,
192,2016-10-21,16.5,14.5,2349,18.5,1139,,0,,0,,0,5.8,70,1611,3.1,70,1154,1.1,980,10.9,57,1258,70.3,13.1,1016.8,1022.7,826,1018.7,2352,1020.4,11.1,0,1100,.56,3.34,,,,,,,,17.2,13.5,,,,,,,,,,1,1.4,0,
192,2016-10-22,16.6,13.3,601,21.1,1437,,0,,0,,0,5,340,1242,2.4,360,1110,.8,648,11.3,51,1407,72.3,13.4,1010.9,1019.1,10,1011.5,1401,1014.4,11.1,3.7,1100,1.42,6.89,,,,,,,,18,12.7,,,,,,,,,,1.4,2,,
192,2016-10-23,15.7,13.1,2347,17.7,1208,,,,,,,8.6,20,1243,4.1,50,1247,1.7,1443,8.9,51,1520,64.6,11.5,1012.3,1019,2206,1012.6,414,1015.9,11,.5,1200,.67,3.34,,,,,,,,16.7,12.6,,,,,,,,,,1.3,1.9,,
192,2016-10-24,14.8,11.6,658,19.9,1407,,,,,,,5.3,110,1124,2.8,110,1223,1.1,916,7.5,42,1411,63.4,10.4,1014.9,1020.8,856,1017,1740,1018.5,11,8.4,1200,1.6,9.78,,,,,,,,18,10.4,,,,,,,,,,1.7,2.4,,
192,2016-10-25,14.9,10.9,2348,21.9,1543,,1.7,1116,3.4,1037,3.5,7,250,1431,3.3,270,1439,.7,635,11.8,64,906,82.6,14,1009.4,1017,1,1009.3,1436,1013,11,3.3,1400,1.17,4.61,,,,,,,,17.6,8.3,,,,,,,,,,.8,1.1,3.5,
192,2016-10-26,13.9,8.6,628,20.1,1301,,,,,,,4.8,340,1037,2.1,290,1040,.6,536,9.7,53,1210,77.6,12.1,1015.3,1022.2,2353,1015.9,28,1018.9,11,4.7,1000,1.32,6.48,,,,,,,,14.6,5.8,,,,,,,,,,1.2,1.7,,
192,2016-10-27,14.2,7.1,513,19,1421,,,,,,,6.3,90,1505,3,50,1448,.9,813,8.6,56,1440,70.6,11.2,1019.3,1026,911,1020,2343,1022.9,10.9,.6,1000,.74,4.42,,,,,,,,14.6,4.8,,,,,,,,,,1.1,1.6,5.5,
192,2016-10-28,14,12.4,542,15.5,2107,,.6,944,1.7,430,10.7,5,320,2234,2.8,70,2115,1,864,10.7,57,2239,81.4,13,1012,1020.1,24,1012.3,1516,1015.6,10.9,.1,1100,.24,1.58,,,,,,,,15.1,11.7,,,,,,,,,,.7,1,5.2,
192,2016-10-29,12.7,8.1,2357,16,1111,,,,,,,5.5,90,14,2.6,360,1252,1,843,6.7,49,1004,68.3,9.8,1020,1026.6,2329,1018.6,6,1023.6,10.8,1.7,1100,.84,5.03,,,,,,,,14.4,6.2,,,,,,,,,,1,1.4,,
192,2016-10-30,8.8,3.7,2359,16.2,1532,,,,,,,6.5,70,1042,3.8,90,1154,.9,736,.9,22,1235,64.8,6.7,1024.6,1030.4,853,1026.3,29,1028.3,10.8,7.8,1200,1.64,9.28,,,,,,,,12.1,1.8,,,,,,,,,,1.8,2.5,,
192,2016-10-31,7.9,3.7,12,10.5,1144,,.2,,.7,1144,.7,3.6,20,940,1.9,340,1019,.5,421,4.7,57,1131,80.9,8.6,1022.1,1028.3,1,1023.7,1714,1025.9,10.8,.2,900,.28,1.75,,,,,,,,10.1,2,,,,,,,,,,.7,1,.7,
192,2016-11-01,6,.4,2339,12.8,1524,,,,,,,8.1,20,401,3.8,20,958,1.7,1427,-5,16,1549,50.9,4.4,1024.4,1030.4,927,1025.6,33,1028.2,10.7,9.8,1200,1.64,10.66,,,,,,,,9.5,-1.7,,,,,,,,,,2.1,3,,
192,2016-11-02,5.5,-1.8,517,14.3,1455,,,,,,,8,70,1316,3.8,20,1319,1.1,925,-4.3,22,1108,56.3,4.6,1022.9,1029.3,1,1023.7,1500,1026.6,10.7,9.8,1200,1.61,10.32,,,,,,,,8.2,-5,,,,,,,,,,1.8,2.6,,
192,2016-11-03,7.7,.7,414,16.3,1433,,,,,,,3.5,320,1145,1.8,320,1135,.7,563,2.5,35,1503,73.1,7.4,1019.3,1026.4,1,1020.3,1540,1023,10.7,8.7,1200,1.43,8.64,,,,,,,,9.9,-1.4,,,,,,,,,,1.2,1.8,,
192,2016-11-04,9.6,1.3,707,17.5,1429,,,,,,,5.7,230,1507,2.6,250,2211,.9,743,3.2,29,1338,69,7.8,1014.6,1022.1,12,1015.3,1537,1018.2,10.7,9.2,1200,1.49,9.28,,,,,,,,10.6,-1.3,,,,,,,,,,1.5,2.1,,
192,2016-11-05,10.8,3.5,551,20.9,1528,,,,,,,6.7,180,1258,3.4,250,1426,.8,700,6.4,39,1535,77.9,9.8,1011.5,1017.5,2351,1012.5,1408,1015.2,10.6,7.5,1200,1.45,8.25,,,,,,,,11.9,1.1,,,,,,,,,,1.5,2.1,,
192,2016-11-06,11.5,5.6,620,16.2,1338,,,,,,,6.4,110,1349,3.5,70,1210,.9,809,7,54,1351,75.6,10.1,1020.8,1027.8,2358,1017.5,1,1024.5,10.6,1,900,.64,3.32,,,,,,,,11.6,2.9,,,,,,,,,,.9,1.3,,
192,2016-11-07,12.4,6,622,18.4,1351,,,,,,,5.6,70,1326,2.4,110,1516,.7,608,6.9,44,1328,71.9,10,1020.2,1027.8,1,1020.3,2333,1023.9,10.6,8,1100,1.31,7.76,,,,,,,,13.3,3,,,,,,,,,,1.2,1.8,0,
192,2016-11-08,11.1,5,2356,15.6,1436,,,,,,0,8.2,340,2143,4.2,360,2205,1.5,1316,1.2,24,1516,54.8,7.4,1017.9,1025.8,2342,1019.2,221,1021.6,10.5,5.3,1300,1.33,6.61,,,,,,,,12.5,.8,,,,,,,,,,2.1,3,,
192,2016-11-09,5.8,-.1,547,13,1435,,,,,,,6.2,340,1100,3.6,50,1052,1.1,944,-5.4,25,1350,46.9,4.2,1023.6,1029.5,916,1025.7,10,1027.4,10.5,9.3,1200,1.51,9.37,,,,,,,,7.5,-4.4,,,,,,,,,,1.6,2.3,,
192,2016-11-10,9.2,4.1,529,15.3,1434,,,,,,0,6.4,20,1231,3,70,1351,.9,743,2.4,43,1427,64.3,7.3,1017.2,1027.5,202,1016.9,1813,1021,10.5,3.3,1000,1.09,6.22,,,,,,,,11,3,,,,,,,,,,1.2,1.7,0,
192,2016-11-11,9,3.7,2358,17.4,1504,,,,,,,4.6,70,719,2.4,230,709,.7,594,2.8,28,1559,69.5,7.5,1016.2,1024.7,2341,1017.1,312,1020,10.4,9,1200,1.42,8.49,,,,,,,,11.1,.3,,,,,,,,,,1.3,1.9,,
192,2016-11-12,9.3,1.2,519,18.8,1503,,,,,,,5.4,110,1426,2.6,180,1455,.6,521,3.8,38,1222,72.1,8.1,1020,1026,905,1021.3,1446,1023.7,10.4,8,1100,1.3,7.27,,,,,,,,10.7,-1.7,,,,,,,,,,1.2,1.7,,
192,2016-11-13,11.4,5.2,716,16.2,1525,,,,,,1.1,3.7,340,835,1.9,320,843,.6,547,8,63,1214,80.6,10.9,1019.2,1025.2,840,1020.9,2358,1022.8,10.4,2,900,.64,3.85,,,,,,,,11.9,3.2,,,,,,,,,,.7,1,5.1,
192,2016-11-14,14.3,12.8,1,16.3,1426,,,,,,4,6,340,156,3.1,320,156,.6,479,12.7,86,1613,90.4,14.7,1012.7,1020.9,1,1013.4,1820,1016.3,10.4,.2,1400,.49,1.73,,,,,,,,14.8,10.6,,,,,,,,,,.5,.7,0,
192,2016-11-15,11.3,2.1,2400,18.9,1406,,,,,,,7,340,1032,3.6,360,1034,1,827,.2,12,1413,56,7,1014.6,1022.8,2355,1013.7,158,1018.3,10.3,8.5,1100,1.47,8.84,,,,,,,,12.6,-.7,,,,,,,,,,2.1,2.9,,
192,2016-11-16,6.7,-.8,647,16.5,1456,,,,,,,3.3,70,1502,2,70,1505,.5,436,-1.6,20,1525,61,5.5,1018.8,1023.9,751,1020.6,1615,1022.6,10.3,8.6,1100,1.4,8.1,,,,,,,,8.4,-3.5,,,,,,,,,,1.3,1.9,,
192,2016-11-17,9.1,3,1,17.8,1414,,,,,,,4.7,70,1324,2.4,110,1246,.7,604,1.2,30,1416,61.9,6.7,1020.6,1025.4,837,1022.4,1435,1024.3,10.3,7.2,1200,1.28,7.13,,,,,,,,10,1.3,,,,,,,,,,1.4,1.9,,
192,2016-11-18,9.8,2.1,646,16.3,1300,,,,,,25,3.2,340,2154,1.6,340,2134,.5,460,6.6,50,1303,81.6,10,1015.6,1025,1,1013.6,2359,1019.3,10.3,3.3,1000,1.07,4.23,,,,,,,,9.7,-.2,,,,,,,,,,.8,1.1,25.6,
192,2016-11-19,13.7,11.2,555,19.1,1547,,,,,,.6,2.4,70,1432,1.5,50,1432,.3,264,11.8,71,1555,89,13.9,1010.7,1017.3,2347,1012.1,1437,1014.2,10.2,3,1300,.94,3.44,,,,,,,,14.3,10.5,,,,,,,,,,.6,.9,,
192,2016-11-20,12.9,7.4,2328,20,1539,,,,,,,3.5,200,1246,1.9,50,729,.5,440,8.9,35,1518,79.8,11.6,1016.3,1021.7,2147,1017.2,1,1019.9,10.2,7.2,1300,1.19,6.01,,,,,,,,13.7,5,,,,,,,,,,1,1.5,,
192,2016-11-21,10.7,6,642,16.2,1537,,,,,,,2.4,20,1538,1.2,320,1038,.3,295,7.7,59,1540,82.6,10.5,1014.7,1021.5,24,1015.3,1558,1018.3,10.2,1.6,1000,.43,2.78,,,,,,,,11.1,3.7,,,,,,,,,,.5,.8,,
192,2016-11-22,8.8,5.3,2354,14.1,1355,,,,,,,7.2,20,1854,3.9,360,1516,1.3,1119,-.2,27,2359,58.4,6.7,1015.8,1023.8,2321,1016.1,239,1019.4,10.2,1.9,1300,1.01,4.12,,,,,,,,9.6,4.6,,,,,,,,,,1.4,2,,
192,2016-11-23,6.5,2.1,741,11.8,1454,,,,,,,7.1,90,1245,3.7,90,1229,1.4,1209,-8.8,23,2008,32.9,3.3,1019.5,1025.6,804,1020.7,1506,1023.3,10.1,5.6,1100,1.2,6.52,,,,,,,,7.5,.2,,,,,,,,,,1.9,2.7,,
192,2016-11-24,3.1,-.2,643,8.5,1455,,,,,,,9.6,360,342,4.8,360,342,2.4,2095,-12,17,1259,33.5,2.5,1021.7,1027.3,848,1023.5,1601,1025.5,10.1,8.8,1200,1.46,8.85,,,,,,,,2.6,-3.2,,,,,,,,,,1.8,2.5,,
192,2016-11-25,3.2,-2.7,658,10.8,1454,,,,,,,4.2,230,1203,2.5,180,1536,.8,726,-6.7,29,1456,50.3,3.7,1023.3,1029.2,2353,1024.8,1417,1027.1,10.1,8.8,1200,1.37,8.07,,,,,,,,3.4,-5.5,,,,,,,,,,1.2,1.7,,
192,2016-11-26,1.3,-3.3,528,4.3,1351,,,,,,1.8,4.6,320,1205,1.9,340,1207,.7,585,-2.7,45,1355,75.5,5.1,1020.9,1029.3,16,1021.4,2337,1024.7,10.1,.4,1100,.3,1.4,,,,,,,,2.1,-5.6,,,,,,,,,,.4,.6,1.8,
192,2016-11-27,4.5,1.1,725,10.8,1439,,,,,,,7.1,340,1543,3.2,360,1457,.9,772,-.3,42,1544,73.4,6,1017.4,1023.7,2300,1018.5,1422,1021.2,10.1,4.7,1200,1.01,5.02,,,,,,,,5.1,-1.4,,,,,,,,,,.8,1.2,,
192,2016-11-28,3.9,-1,610,11.8,1410,,,,,,,4.9,320,1528,2.8,340,1613,.8,701,-4.2,20,1400,61.5,4.6,1022.5,1029.5,2240,1023.3,141,1026.3,10,8.4,1200,1.3,7.63,,,,,,,,4.8,-4.3,,,,,,,,,,1.3,1.9,,
192,2016-11-29,3.7,-3.6,655,12.4,1509,,,,,,,5.4,90,1133,3.5,110,1214,1,839,-5.7,20,1441,56,4.1,1028.2,1034,2125,1029.2,2,1032,10,8.7,1100,1.35,8.45,,,,,,,,3,-7.5,,,,,,,,,,1.5,2.1,,
192,2016-11-30,7,1.4,12,10.6,1506,,,,,,4.5,3.4,290,1301,1.8,70,1253,.6,502,1.8,55,519,71,7.2,1023.2,1033.5,1,1023.2,1941,1026.9,10,.1,1200,.67,2.23,,,,,,,,7,.2,,,,,,,,,,.5,.7,4.5,
192,2016-12-01,7.3,2.6,2359,13.3,1429,,,,,,,7.6,320,1900,4,340,1901,1.2,1016,-1.5,23,1945,59.1,5.9,1021.8,1030.3,2324,1022.6,1412,1025.6,10,6.1,1100,1.09,5.62,,,,,,,,7.2,-2.5,,,,,,,,,,1.3,1.9,,
192,2016-12-02,2.6,-3.9,632,13.1,1438,,,,,,,3.3,230,1325,1.9,200,1449,.5,464,-5.7,14,1420,60.9,4.1,1025.9,1031.9,812,1028.2,1420,1029.7,10,8.7,1200,1.39,8.6,,,,,,,,3.1,-6.9,,,,,,,,,,1.2,1.7,,
192,2016-12-03,2.9,-4.8,734,13.3,1446,,,,,,,2.7,230,1114,1.6,140,1135,.4,341,-4.7,19,1416,63.1,4.4,1022.4,1029.3,236,1023,2358,1026.2,9.9,7.2,1100,1.23,6.99,,,,,,,,3,-7.6,,,,,,,,,,1,1.4,,
192,2016-12-04,4,-.9,129,10.6,1546,,,,,,,3.2,20,2008,1.7,20,2012,.4,352,-.2,51,1555,75.3,6,1015.2,1023,1,1016.6,1403,1019,9.9,.9,900,.47,2.84,,,,,,,,4.5,-3,,,,,,,,,,.5,.7,,
192,2016-12-05,6.4,-.5,651,15.6,1500,,,,,,,5.2,250,2337,2.4,340,2346,.5,460,2.1,50,1346,76.1,7.2,1014.5,1020.4,2335,1015.6,1421,1018.2,9.9,7,1200,1.05,5.79,,,,,,,,6.1,-3.4,,,,,,,,,,1.2,1.7,,
192,2016-12-06,3.6,-3.4,2335,10.1,1552,,,,,,,8.5,360,242,4.6,340,238,1.2,1075,-9.9,15,1605,40,2.9,1020.7,1027.5,941,1020,56,1024.5,9.9,8.7,1200,1.37,8.13,,,,,,,,3.4,-6.9,,,,,,,,,,1.3,1.9,,
192,2016-12-07,.4,-5.7,712,8.6,1334,,,,,,,3.8,20,2129,2.3,290,2124,.6,524,-5.1,38,1230,68.4,4.3,1018.9,1024.9,45,1020.2,1434,1022.7,9.9,3.3,1200,.88,4.19,,,,,,,,1.3,-7.9,,,,,,,,,,.6,.9,,
192,2016-12-08,3.2,-2.6,405,11.5,1412,,,,,,,5.4,140,1428,2.9,110,1433,.7,571,-2.2,36,1413,70.4,5.2,1015.4,1022.9,1,1016,2350,1019.2,9.9,6.4,1200,1.23,6.52,,,,,,,,3.5,-5.6,,,,,,,,,,1.1,1.5,,
192,2016-12-09,6.9,.3,2400,13,1214,,,,,,,8.4,20,1524,4.2,360,1548,1.6,1363,-4,20,1431,49.9,4.8,1014.7,1023.4,2312,1014.1,320,1018.4,9.9,8.2,1100,1.18,6.6,,,,,,,,5.1,-3.9,,,,,,,,,,1.6,2.3,,
192,2016-12-10,1.7,-4.8,740,11.6,1523,,,,,,,5.3,340,1642,2.7,340,1713,.7,576,-11,9,1543,45.4,2.7,1020.9,1026.5,1000,1022.4,1454,1024.8,9.9,8.6,1200,1.32,7.91,,,,,,,,2.4,-7.9,,,,,,,,,,1.3,1.9,,
192,2016-12-11,-.2,-7.2,725,9.2,1615,,,,,,,4.8,90,1454,3.2,110,1458,.6,535,-11.5,15,1534,47.3,2.6,1024,1029.7,1008,1026.3,1,1027.8,9.8,8.5,1200,1.35,8.05,,,,,,,,1.1,-10.1,,,,,,,,,,1.2,1.8,,
192,2016-12-12,3.7,-3,353,10.5,1551,,,,,,,3.5,20,654,2,20,657,.5,456,-4.9,32,1224,54.9,4.4,1020.4,1027.7,144,1021,2359,1024.2,9.8,2.6,1300,.8,4.02,,,,,,,,3,-5.6,,,,,,,,,,.7,1,,
192,2016-12-13,6.2,.5,626,10,1306,,,,,,,6.7,50,1821,2.4,20,1821,.7,646,-.6,43,1336,64,5.9,1013.6,1021,1,1014.6,1527,1017.3,9.8,.2,1100,.46,2.42,,,,,,,,4.8,-1.4,,,,,,,,,,.8,1.2,,
192,2016-12-14,2.7,-3.6,2345,9.1,1347,,,,,,,7.5,20,1234,3.5,340,1551,1.3,1089,-8.2,19,1404,48.1,3.4,1014.4,1021.5,2237,1015.4,253,1018.2,9.8,7,1200,1.35,6.64,,,,,,,,2.7,-7.1,,,,,,,,,,1.2,1.8,,
192,2016-12-15,-.2,-6.5,640,5.4,1158,,,,,,,11.4,340,1629,5.7,340,1604,1.9,1684,-11.5,20,1411,47.6,2.6,1018,1024.4,2318,1019.9,1259,1021.9,9.8,8.6,1200,1.29,7.97,,,,,,,,.6,-9.7,,,,,,,,,,1.7,2.4,,
192,2016-12-16,-1.2,-8.1,640,6.6,1432,,,,,,,7.4,20,1325,4.1,360,1325,1.1,967,-16.8,9,1222,35.8,1.8,1022.9,1028.3,1003,1024.4,2,1026.7,9.8,8.6,1200,1.38,8.1,,,,,,,,-.2,-11.3,,,,,,,,,,1.5,2.1,,
192,2016-12-17,0,-7.6,615,11.1,1517,,,,,,,3.9,140,1600,2,250,1440,.4,357,-7.1,26,1430,62.6,3.6,1026.4,1032,922,1027.7,100,1030.3,9.8,8.5,1200,1.3,7.88,,,,,,,,.8,-9.8,,,,,,,,,,1,1.4,,
192,2016-12-18,1.6,-5.9,637,11,1601,,,,,,,3.3,110,1422,2.1,110,1424,.4,376,-3.5,38,1519,71.6,4.8,1026.5,1032.7,754,1028.1,1543,1030.3,9.8,8.3,1200,1.38,6.82,,,,,,,,1.8,-9.5,,,,,,,,,,.8,1.2,.3,
